,,pi,x,new_pi,new_x
Jiangsu,2001,0.7999999999999972,-9.682322067782877,0.03614310369945746,-4.922814290839103
Jiangsu,2002,-0.7999999999999972,-10.994646040977573,-0.40470803103900205,-5.19269852607741
Jiangsu,2003,1.0,-10.044884165173812,0.20235297823185075,-4.295827103171802
Jiangsu,2004,4.099999999999993,-9.254859609594972,1.4315206778662477,-4.431590758289145
Jiangsu,2005,2.0999999999999943,-3.7315332692741943,0.80937044910186,0.477677219576851
Jiangsu,2006,1.5999999999999943,-2.690669307717968,0.38943858664318665,0.47376500216720824
Jiangsu,2007,4.299999999999997,-1.2463462329680937,-0.0472582016194229,0.6214961485978268
Jiangsu,2008,5.400000000000006,-0.5573682381406401,0.2101856203460308,0.6504212998578133
Jiangsu,2009,-0.4000000000000057,-0.2232102465286516,-0.21791587060452453,1.3864595226425593
Jiangsu,2010,3.799999999999997,4.694277586013513,0.990925745472922,1.2984160638498674
Jiangsu,2011,5.299999999999997,7.653888653654691,1.1753011412429168,0.6556280438965444
Jiangxi,1992,5.700000000000002,21.989619045808784,-2.9687136262094653,0.4692827013645792
Jiangxi,1993,14.599999999999996,19.467694243976027,-0.020194641542366828,2.716224079933983
Jiangxi,1994,26.90000000000001,10.920546832682602,3.2988506852394326,-0.6158897535553893
Jiangxi,1995,16.900000000000006,5.7480407664765085,-0.676934551171605,-2.4573657580022092
Jiangxi,1996,8.400000000000006,6.353240515318532,-0.5313171762402545,0.7321045857602683
Jiangxi,1997,2.0,7.220862311414635,-1.5532801720198033,3.9864268413888397
Jiangxi,1998,1.0,2.1745419117343796,1.5144240861636276,1.8681230811921516
Jiangxi,1999,-1.4000000000000057,-0.2804489474250857,0.09675281093211371,2.5700490888044585
Jiangxi,2000,0.2999999999999972,-4.766161988054193,0.3012666292345296,-1.102245548583452
Jiangxi,2001,-0.5,-8.482629791936617,-1.5996132492460713,-1.270627786257268
Jiangxi,2002,0.09999999999999433,-9.857085523318233,0.6923032062754009,-1.3712094113164455
Jiangxi,2003,0.7999999999999972,-10.620539697885716,-0.6410124318994442,-1.3143535155650137
Jiangxi,2004,3.5,-7.316032475272549,-0.22128800969712473,-0.5305551413020024
Jiangxi,2005,1.7000000000000028,-6.6018631327589645,0.1397016857470726,-2.103076618955852
Jiangxi,2006,1.2000000000000028,-3.8511656644368912,-0.3908394638656432,-0.3813248254757756
Jiangxi,2007,4.799999999999997,-2.6514538726073766,-0.5012591027728543,-0.43596607459369935
Jiangxi,2008,6.0,-1.9845274963666384,-1.249293871995299,-0.38449054600574667
Jiangxi,2009,-0.7000000000000028,-2.9990413895477563,-0.4603717432627256,-0.572646290154307
Jiangxi,2010,3.0,4.903102422092361,-0.9360399004939861,0.622598773564134
Jiangxi,2011,5.200000000000003,11.206841113164783,-0.5857933215298807,1.7176633741603078
Jilin,1992,8.0,17.216707070561355,-1.8975978003701983,-11.429129493056237
Jilin,1993,12.599999999999996,18.079746687420734,-6.472683687617617,-5.155914318655057
Jilin,1994,20.599999999999994,14.015893624660535,-10.658407894615879,-0.6211728771110798
Jilin,1995,15.200000000000005,7.947591527379088,-6.546708148311207,-1.107062045157814
Jilin,1996,7.200000000000002,7.587384583226567,-4.140942035664169,-0.16958320282382
Jilin,1997,3.700000000000003,1.6982376718484886,-0.04700163051906042,-3.966799015031203
Jilin,1998,-0.7999999999999972,-0.8073925764942658,-0.7022650912327879,-2.7227488094309678
Jilin,1999,-2.0,-3.532551432336461,-0.4227468873617552,-1.7852503401106485
Jilin,2000,-1.4000000000000057,0.8315800155237696,-1.6127869318345376,5.327817170402731
Jilin,2001,1.2999999999999972,-4.439594091435937,0.40242223052782894,4.131755388968371
Jilin,2002,-0.5,-6.5554411399417924,-0.16200191402737155,4.175517797680035
Jilin,2003,1.2000000000000028,-8.101240270207441,-0.547069339041601,4.6822243988584304
Jilin,2004,4.099999999999993,-9.326388594589687,-0.25838389268287704,-0.47732648070295847
Jilin,2005,1.5,-9.198054144298169,-0.45469037286976366,-2.4355046559199445
Jilin,2006,1.4000000000000057,-7.0405293999250205,-0.30599967952793183,-2.393546168319921
Jilin,2007,5.299999999999997,-3.5954252571452656,-0.6745155168697128,-0.4698988047350523
Jilin,2008,5.099999999999994,-0.8532275604180626,-2.1203409799368056,0.7653583278973144
Jilin,2009,0.09999999999999433,0.5543038014775021,0.3153150582424643,2.671002605819317
Jilin,2010,3.700000000000003,4.312548246195973,-0.6167981037946363,-1.602610787662741
Jilin,2011,5.200000000000003,10.142509496710744,-1.5651980063787139,-2.3391784222629144
Liaoning,1992,6.700000000000002,10.95387058312336,0.40810297213958796,-6.228619957574406
Liaoning,1993,15.200000000000005,21.651627932047692,3.440047410842393,6.594602298310339
Liaoning,1994,24.3,11.382309703039482,5.161702157750503,1.357030679321033
Liaoning,1995,16.099999999999994,1.3283231286074937,1.8814575041966728,-6.158542830265393
Liaoning,1996,7.900000000000006,-1.39782770446854,0.6151865841976388,-7.154132843094258
Liaoning,1997,3.0999999999999943,0.3050616509499662,0.08780724970505593,-3.393740702875737
Liaoning,1998,-0.7000000000000028,0.5418215810340854,-0.26844331346418826,-0.9802470535970088
Liaoning,1999,-1.4000000000000057,-0.04459673674742248,-0.24343652163856405,1.786291787679023
Liaoning,2000,-0.09999999999999433,1.4022334770888136,-0.2141639901824871,4.603446095018063
Liaoning,2001,0.0,-1.6978654011379604,-0.8972382450459239,4.835076936464574
Liaoning,2002,-1.0999999999999943,-3.6536386941332495,-0.8887084982867203,5.79395862958448
Liaoning,2003,1.7000000000000028,-7.3389552343613795,0.11129248005628209,2.5313220114844572
Liaoning,2004,3.5,-11.795611928019936,-0.6086879024156876,-3.238114371755582
Liaoning,2005,1.4000000000000057,-7.5861731015962315,-0.4448345347741242,-0.4251293686256571
Liaoning,2006,1.2000000000000028,-6.55964248146644,-0.4294931935008278,-0.5577122242406594
Liaoning,2007,5.099999999999994,-5.863748692726972,-0.30771360829502986,-2.1021122342522784
Liaoning,2008,4.599999999999994,-1.8578098127013332,-2.473611838954495,0.5790771932592107
Liaoning,2009,0.0,-0.31636535109230124,-0.1820699956329002,0.008845882604937006
Liaoning,2010,3.0,6.329059126531392,-1.5499846805823163,0.00722112016130594
Liaoning,2011,5.200000000000003,10.091843436011489,-1.5334039072003105,-1.9813129292071106
Ningxia,1992,8.299999999999997,24.708691330212986,-22.61735966332951,-56.54934618112909
Ningxia,1993,14.299999999999995,20.455199516960572,-47.448951841616356,-60.258255418889775
Ningxia,1994,23.099999999999994,13.5241463849119,-69.56861646610885,-34.691732185675896
Ningxia,1995,17.099999999999994,11.643162992578864,-47.67858301356494,-16.018919701132653
Ningxia,1996,6.799999999999998,8.697730176166461,-24.102298537376747,-6.621060448609846
Ningxia,1997,3.799999999999997,3.8734297027291262,-8.997583265194715,-7.161492803148197
Ningxia,1998,0.0,1.18098411285672,1.6744040203366972,-2.7194607429647646
Ningxia,1999,-1.2999999999999972,-2.1375139657809683,3.08885118891567,5.7578859709535655
Ningxia,2000,-0.4000000000000057,-3.731645391386365,-1.635579040890226,7.873270681153554
Ningxia,2001,1.5999999999999943,-5.398162731321462,-1.0287595611172808,19.01180931851308
Ningxia,2002,-0.5999999999999943,-7.591841766353197,0.44937145256717465,23.210176174449778
Ningxia,2003,1.7000000000000028,-5.009646691440223,-3.3277007942992247,26.321667857683188
Ningxia,2004,3.700000000000003,-6.5114621160610255,-8.217164874728144,21.55175655734182
Ningxia,2005,1.5,-9.92316560956435,-3.8323915557427637,10.11912659953625
Ningxia,2006,1.9000000000000057,-9.859886190748126,-2.5238573230638606,5.652608204501436
Ningxia,2007,5.5,-6.580767066080013,-9.559877394679553,3.7443505572332234
Ningxia,2008,8.5,-6.392726526632174,-9.40733070900847,-2.6000421260765876
Ningxia,2009,0.7000000000000028,0.20465499497291265,0.724257122927804,1.330782837848136
Ningxia,2010,4.099999999999993,6.145279416903065,-5.424913973131924,-8.142662343508109
Ningxia,2011,6.299999999999998,13.22032716530282,-9.75616423776407,-16.13054004534916
Qinghai,1992,8.0,15.384377679591493,-5.648269956878384,-21.6073139341409
Qinghai,1993,13.200000000000005,18.67367111210048,-16.453177003580212,-19.818359136188207
Qinghai,1994,21.8,14.585363814845168,-25.74867180896006,-8.966690981523959
Qinghai,1995,18.0,9.802226426512092,-17.306050529124057,-5.154984826121522
Qinghai,1996,10.799999999999995,1.1289517476470223,-5.832247738418532,-8.142688122192288
Qinghai,1997,4.799999999999997,-1.8978677022981856,-1.5398478169503589,-7.96044799743557
Qinghai,1998,0.7000000000000028,-2.8965589757049486,1.8179009780728674,-4.820624092631445
Qinghai,1999,-0.5,-4.177405158331112,0.6330073837170673,2.095514064667769
Qinghai,2000,-0.5,-4.813155049579193,-3.043398474784981,5.5661971548642475
Qinghai,2001,2.5999999999999943,-6.038993146618522,1.200045127655234,12.699353556427871
Qinghai,2002,2.299999999999997,-7.775755607352438,3.3365447612638923,15.436494777556279
Qinghai,2003,2.0,-8.761267032012327,-0.72782517622414,10.630672952661019
Qinghai,2004,3.200000000000003,-7.065169870067892,-4.8912725133385075,7.625623661995236
Qinghai,2005,0.7999999999999972,-5.304148563848925,-2.9894291069186902,6.793970743050162
Qinghai,2006,1.5999999999999943,-2.9929437083869463,-2.100512887101174,6.720089677157268
Qinghai,2007,6.700000000000002,-0.9824430005825916,-5.032520137226992,2.7903540710785038
Qinghai,2008,10.099999999999994,-1.2902760453668805,-6.184659076167457,0.4705383457665873
Qinghai,2009,2.5999999999999943,-2.5384951112474994,2.8928514207538902,-1.1486975830551271
Qinghai,2010,5.400000000000006,4.7929790418861415,-4.733989256222287,-8.925656478544518
Qinghai,2011,6.099999999999994,9.331744699498016,-9.220137421399048,-14.345824109117125
Shaanxi,1992,10.299999999999997,26.730014847985004,10.288516055652162,26.700630811011496
Shaanxi,1993,13.099999999999996,29.492988219505065,13.079064163664356,29.468998758614127
Shaanxi,1994,26.700000000000006,15.302081021982872,26.668467785798473,15.287275315205202
Shaanxi,1995,19.0,9.340937882926356,18.977172527116753,9.3306890700413
Shaanxi,1996,9.700000000000003,6.316687573356488,9.688647596362799,6.310213526593313
Shaanxi,1997,4.799999999999997,2.714622692517125,4.795778291797322,2.710356755057934
Shaanxi,1998,-1.5999999999999943,-0.24353278468822734,-1.5995157988901125,-0.2444622896172567
Shaanxi,1999,-2.200000000000003,-1.5817811234641257,-2.1983401752218503,-1.578505671745849
Shaanxi,2000,-0.5,-2.0471686641341047,-0.5001961685632631,-2.0432729380298307
Shaanxi,2001,1.0,-6.334585687531912,0.9988535179302901,-6.3274034039985345
Shaanxi,2002,-1.0999999999999943,-8.611374813524762,-1.0994763489467245,-8.602715901647754
Shaanxi,2003,1.7000000000000028,-11.470449613343575,1.6918386545887276,-11.425237860435411
Shaanxi,2004,3.0999999999999943,-9.65111814634787,3.072526686685218,-9.589657594495025
Shaanxi,2005,1.2000000000000028,-8.848185904625822,1.1783418826799197,-8.769295301996266
Shaanxi,2006,1.5,-7.010792080616525,1.472971628821412,-6.943222869077785
Shaanxi,2007,5.200000000000003,-7.141427646616279,5.092954992926598,-7.094327456867245
Shaanxi,2008,6.400000000000006,-4.09894349584674,6.255205402225295,-4.071999121734049
Shaanxi,2009,0.5,0.8965567576336326,0.4938789060844584,0.9089337157976335
Shaanxi,2010,4.0,6.14744300259504,3.9234138987935547,6.052609566369451
Shaanxi,2011,5.700000000000002,12.11416450079116,5.589153053680667,11.939205752304664
Shandong,1992,6.799999999999998,22.274785096918112,0.9867601433947137,6.738357821985752
Shandong,1993,12.700000000000005,17.691680850933334,0.9235123208508296,3.3921714801203895
Shandong,1994,23.40000000000001,15.907435444559011,5.5228254498207345,7.065951165348865
Shandong,1995,17.599999999999994,12.464764327256873,4.546473419434739,6.441691060785493
Shandong,1996,9.599999999999994,8.538931151219218,2.7697117799904074,4.408206171323257
Shandong,1997,2.799999999999997,4.541806258309492,-0.18744107510366304,2.0319582994058942
Shandong,1998,-0.5999999999999943,0.3991377250181216,-0.31646633021971815,0.028745332381971196
Shandong,1999,-0.7000000000000028,-4.566517287143199,0.15549748099671692,-2.6441241203622585
Shandong,2000,0.20000000000000284,-6.825422432894584,0.027155372478877345,-3.913360820687438
Shandong,2001,1.7999999999999972,-11.708248304810427,1.0761305325611963,-6.330951764233628
Shandong,2002,-0.7000000000000028,-13.408920879229994,-0.39720132843952816,-6.785486614516378
Shandong,2003,1.0999999999999943,-12.379263689551921,-0.11073518656364896,-5.253498232221197
Shandong,2004,3.5999999999999943,-8.31488463016099,0.787206084018008,-3.230031325268367
Shandong,2005,1.7000000000000028,-3.518252683452161,0.5307947917790634,0.2433551003563841
Shandong,2006,1.0,0.3344869366965781,-0.17928910169452467,3.3282963275175286
Shandong,2007,4.400000000000006,0.4166647969725119,0.4344195612946786,2.3413904093993247
Shandong,2008,5.299999999999997,2.4376682109079155,0.30252516324131945,3.206835544378719
Shandong,2009,0.0,1.3304718024612043,0.057880326342848024,2.8334133420527117
Shandong,2010,2.9000000000000057,3.5605840416505568,-0.5394054136948957,-0.53875342297323
Shandong,2011,5.0,4.7464089460396215,-0.25988870761080285,-4.409521613616296
Shanghai,1992,10.0,21.87918165079104,5.822760443920638,9.78219302334118
Shanghai,1993,20.200000000000006,18.64914081644412,13.022698017531068,8.325047505276768
Shanghai,1994,23.90000000000001,9.736916171323912,11.857186580469344,3.1384991661200288
Shanghai,1995,18.700000000000006,2.6652705091450883,10.137925348240746,-2.1146999434034974
Shanghai,1996,9.200000000000003,-0.9804858786607156,4.512570159973513,-4.414275657414015
Shanghai,1997,2.799999999999997,-0.07126463358004287,0.5963536262451463,-1.9459060249876463
Shanghai,1998,0.0,-1.4191644964959664,0.2855343667011478,-1.7789000520114466
Shanghai,1999,1.5,-4.5803103946813915,2.3104335713978563,-2.467858065839117
Shanghai,2000,2.5,-5.609619021537456,2.3607496555474126,-2.269612951805894
Shanghai,2001,0.0,-8.364819276076616,-1.047126633485573,-2.6327408646520007
Shanghai,2002,0.5,-10.714988208605037,0.49842275974476635,-3.43924249360889
Shanghai,2003,0.09999999999999433,-7.483312706065803,-1.5970278666692923,2.0055284642285383
Shanghai,2004,2.200000000000003,-2.621014667351517,-0.8302332328058298,3.648799894308988
Shanghai,2005,1.0,-1.0363029193782864,-0.21081886582622822,4.072474394145496
Shanghai,2006,1.2000000000000028,0.7461392389790831,-0.13175132764159156,4.788547928926981
Shanghai,2007,3.200000000000003,4.637689980289039,-1.7220141336981043,7.266391511795007
Shanghai,2008,5.799999999999998,1.7014579178031113,-0.685096614472054,3.1499321282042168
Shanghai,2009,-0.4000000000000057,0.35692387684017035,-1.00697218072204,1.123547196615957
Shanghai,2010,3.0999999999999943,2.6738391121315743,-0.6842312061878182,-2.1751547255899992
Shanghai,2011,5.200000000000003,1.468446640963947,-0.7597116662736124,-8.673853089879092
Shanxi,1992,7.299999999999998,29.236131505295614,4.2100242539269805,20.954844829914304
Shanxi,1993,15.099999999999996,22.255730748627855,8.695697502000904,13.911124975837696
Shanxi,1994,25.200000000000006,5.870101962681347,14.353350140437625,0.0034702356596731
Shanxi,1995,16.900000000000006,5.788156147231092,8.652239571057942,1.465779343491047
Shanxi,1996,7.900000000000006,5.79648820707817,3.3268565959965843,2.6284174018452973
Shanxi,1997,3.0999999999999943,5.122531211392925,1.1809644604652816,3.3906296564048235
Shanxi,1998,-1.4000000000000057,3.9054239935357766,-1.1916440248781237,3.7138759419290976
Shanxi,1999,-0.4000000000000057,-4.183268352178303,0.3223405740376926,-2.3869180790439892
Shanxi,2000,3.9000000000000057,-9.965141884791565,3.9520060194422966,-7.522157053520567
Shanxi,2001,-0.20000000000000284,-13.034914679370287,-0.9543107143072108,-8.941522452580797
Shanxi,2002,-1.5999999999999943,-11.598216721226592,-1.5715422578288873,-6.2911193757227375
Shanxi,2003,1.7999999999999972,-6.988687721878192,0.917255134724899,-1.844489785257324
Shanxi,2004,4.099999999999993,-2.378283077991867,1.7412978555755259,2.392681782571608
Shanxi,2005,2.299999999999997,-2.071249556924272,1.3242236228457969,1.8519465392468568
Shanxi,2006,2.0,-4.507764881468191,1.015795266674102,-2.1259130377333246
Shanxi,2007,4.599999999999994,-1.5045027956850845,0.9228437259895248,-0.18181095552204524
Shanxi,2008,7.200000000000002,1.03640795328306,2.3402444446329644,1.5870349195957638
Shanxi,2009,-0.4000000000000057,-4.664572871969824,-0.7990684417334847,-4.03380242755701
Shanxi,2010,3.0,3.582508098752029,0.05225005728419411,0.11763623996329586
Shanxi,2011,5.200000000000003,9.920736236216412,0.6122256463636395,2.907692304725115
Sichuan,1992,7.400000000000006,12.375110193297205,3.9421026382548274,3.381696951683366
Sichuan,1993,16.799999999999994,11.257270575576255,10.07141303222758,3.189652899169672
Sichuan,1994,24.599999999999994,10.828321743322816,14.2827122779575,5.692918202365369
Sichuan,1995,18.5,5.567537280493981,11.435734319783327,2.160027602562854
Sichuan,1996,9.299999999999997,5.000939299633345,5.278292433875113,2.271303570105086
Sichuan,1997,5.099999999999994,4.062447791843681,3.564775023251527,2.3393732679454673
Sichuan,1998,-0.4000000000000057,2.8641437466141184,-0.2748623429730606,2.5296304837205748
Sichuan,1999,-1.5,0.1413873559651222,-0.8985549073119735,1.5955177218633747
Sichuan,2000,0.09999999999999433,-2.390246110952006,0.15074815814243678,-0.5126465414353366
Sichuan,2001,2.0999999999999943,-5.9912472472283875,1.7200235189079518,-2.662089438326983
Sichuan,2002,-0.2999999999999972,-7.2723397512619234,-0.016474623509533666,-3.0698611971192977
Sichuan,2003,1.7000000000000028,-8.518827079002747,1.1314124675112365,-4.593107376623543
Sichuan,2004,4.900000000000006,-7.561762649543795,3.2761389494834408,-4.365465392392814
Sichuan,2005,1.7000000000000028,-6.843723818502853,0.9918533493609671,-4.798034164487821
Sichuan,2006,2.299999999999997,-5.566592883357019,1.6383761417238776,-3.8141102841264796
Sichuan,2007,5.900000000000006,-3.511067069296488,3.8909022338696904,-2.218780966637461
Sichuan,2008,5.099999999999994,-2.2636505270620404,2.6666772145886446,-1.926392145367625
Sichuan,2009,0.7999999999999972,-1.2657722257073942,1.0143904153498775,-0.5070962081542351
Sichuan,2010,3.200000000000003,3.5488213911733912,1.6471694848564575,1.5751623205925755
Sichuan,2011,5.299999999999997,11.751610401978695,3.0557729134702494,7.960369208629397
Tianjin,1992,11.400000000000004,34.43363933077572,-6.904984915842541,-8.390709041245067
Tianjin,1993,17.599999999999994,25.770370220203944,-21.950222789736568,-9.059542065756691
Tianjin,1994,24.0,18.526951360176767,-24.92453464763281,-3.803992068901791
Tianjin,1995,15.299999999999995,13.879878416661567,-22.070624554374195,0.5842975651115945
Tianjin,1996,9.0,10.240597619854027,-10.256795427370184,0.5414764457615637
Tianjin,1997,3.0999999999999943,5.711907365811469,-4.614008994994793,0.7715552029281582
Tianjin,1998,-0.5,0.9555247132162492,-1.0519816326257927,2.375357278730958
Tianjin,1999,-1.0999999999999943,-3.0925755243582387,1.8048762978432733,6.111123023830057
Tianjin,2000,-0.4000000000000057,-4.664599331617552,0.16468574593173546,4.510102956480971
Tianjin,2001,1.2000000000000028,-8.671173179589386,-0.5333317958926916,6.8080553622575
Tianjin,2002,-0.4000000000000057,-11.945275387739072,0.8810844573931708,5.050410276681644
Tianjin,2003,1.0,-10.550888182408118,-1.4463411225455065,2.902695982132369
Tianjin,2004,2.299999999999997,-9.529456558093713,-5.659274838296413,0.712294280621559
Tianjin,2005,1.5,-3.65615851383734,-1.0331386938886153,3.878988516519953
Tianjin,2006,1.5,-6.03470284664057,-1.1645770993781563,-2.560401819591105
Tianjin,2007,4.200000000000003,-7.350176915149389,-4.867878997748172,-5.820397993395275
Tianjin,2008,5.400000000000006,-1.0246158421187772,-4.738400321443734,-0.7829392797337287
Tianjin,2009,-1.0,-0.5627837318864692,-0.37861797952804777,3.0871178555602743
Tianjin,2010,3.5,5.6868563962822805,-2.2107282720990296,-0.02544641829525208
Tianjin,2011,4.900000000000006,10.696787363816183,-3.2127019323383488,-1.2829258715852647
Xinjiang,1992,8.599999999999994,17.803796013371578,4.981756648790683,7.8184625382658135
Xinjiang,1993,13.0,16.65615224956487,7.155170954759692,9.282447472368617
Xinjiang,1994,26.700000000000006,12.668622425241564,18.429852643537988,7.808351590125249
Xinjiang,1995,19.700000000000006,6.314105159784673,13.846002322432042,2.9112153897357143
Xinjiang,1996,10.5,-2.4224210323623794,7.373098535756766,-5.16023285435978
Xinjiang,1997,3.700000000000003,-0.7339981501269506,2.532166117542257,-2.265440005274306
Xinjiang,1998,0.20000000000000284,-4.146293481071496,0.3334700988046246,-4.468009373694327
Xinjiang,1999,-2.5999999999999943,-6.599937646241926,-2.152960033481305,-5.76520971680245
Xinjiang,2000,-0.5999999999999943,-1.1036309909515578,-0.4624073434838019,0.34535156902211117
Xinjiang,2001,4.0,-7.054642568730756,3.725309951179774,-4.18439045657057
Xinjiang,2002,-0.5999999999999943,-9.97503443005047,-0.3656122271215511,-5.81293478411128
Xinjiang,2003,0.4000000000000057,-6.758859751613527,-0.13429497516112923,-2.62881024426865
Xinjiang,2004,2.700000000000003,-5.43382929076445,1.2983308842759271,-2.3705460381417693
Xinjiang,2005,0.7000000000000028,-1.290638767634448,0.20644894750263454,0.3013789645493551
Xinjiang,2006,1.2999999999999972,2.0378566318486264,0.8325258394205344,3.4380269065613827
Xinjiang,2007,5.5,0.7314801457708455,4.030842842582252,2.07063802071073
Xinjiang,2008,8.099999999999994,0.6577677936487731,6.559698343340762,0.8531116659140795
Xinjiang,2009,0.7000000000000028,-7.446291612656807,0.8164315925835328,-6.978020386559693
Xinjiang,2010,4.299999999999997,3.4171158726266233,3.416777262131216,2.3995311945903177
Xinjiang,2011,5.900000000000006,8.82582975065236,4.622380653216968,6.646346299669691
Yunnan,1992,8.900000000000006,12.966381487529715,7.190071347834556,8.045768296957098
Yunnan,1993,21.3,8.219852445132773,18.35456553196449,4.224777798303537
Yunnan,1994,19.200000000000006,5.255192487523956,15.22507805645193,2.945163940072583
Yunnan,1995,21.3,-0.17486139662746325,18.86757724937031,-1.677444572302287
Yunnan,1996,8.700000000000003,5.697435303118709,7.441895532778496,4.756936717456646
Yunnan,1997,4.299999999999997,3.655703765711493,3.8388164326444936,3.147604365716075
Yunnan,1998,1.7000000000000028,2.8772581196381424,1.8161697578402272,2.8561950249076484
Yunnan,1999,-0.2999999999999972,-1.4817810363324213,-0.06815569527924265,-1.0904494568866874
Yunnan,2000,-2.0999999999999943,-2.4340995653411994,-2.122594384142282,-1.8497325794878479
Yunnan,2001,-0.9000000000000057,-4.636892269711693,-1.0246727213002849,-3.5847671334034774
Yunnan,2002,-0.20000000000000284,-6.304297163272067,-0.08325765961176641,-4.973797265044809
Yunnan,2003,1.2000000000000028,-7.609389776654012,1.0471253173107136,-6.487737992611147
Yunnan,2004,6.0,-5.344667520024643,5.5227288331693245,-4.325281468435541
Yunnan,2005,1.4000000000000057,-5.3244133490956775,1.195078243390071,-4.636063185966124
Yunnan,2006,1.9000000000000057,-3.422328342131792,1.6812959230772022,-2.8252493591844337
Yunnan,2007,5.900000000000006,-2.5044067015072784,5.053934245840827,-1.972664085914974
Yunnan,2008,5.700000000000002,0.5879438687161667,4.761900140047684,0.7189894550634394
Yunnan,2009,0.4000000000000057,-1.1573869193551474,0.5054492869616494,-0.8571105243655325
Yunnan,2010,3.700000000000003,2.2950564295324227,3.1912015573231036,1.6264179728854338
Yunnan,2011,4.900000000000006,9.023011014915609,4.061110413116951,7.499454928742935
Zhejiang,1992,7.5,25.82619575650452,5.376504327320152,20.374701173675355
Zhejiang,1993,19.8,20.823628109680246,15.807437971095963,15.55138668084498
Zhejiang,1994,24.8,14.528986558981517,18.63743236395043,11.316360657222894
Zhejiang,1995,16.599999999999994,12.190597153699214,12.471823995090828,9.856100076016151
Zhejiang,1996,7.900000000000006,6.8628405135422375,5.604555797679893,5.215568187431612
Zhejiang,1997,2.799999999999997,2.044958575747202,1.9174595890319592,0.9844010240822048
Zhejiang,1998,-0.2999999999999972,-3.0722721166312965,-0.15607497188859742,-3.385450928952293
Zhejiang,1999,-1.2000000000000028,-7.2906243817416785,-0.7852072008998215,-6.7494626666095865
Zhejiang,2000,1.0,-9.388633361215199,1.0237308288977118,-8.389082252281751
Zhejiang,2001,-0.20000000000000284,-10.910030611546516,-0.47043119009061135,-8.773296111283988
Zhejiang,2002,-0.9000000000000057,-8.923057020991566,-0.6923446726752119,-6.128143307515971
Zhejiang,2003,1.9000000000000057,-5.21997869967764,1.486608826606581,-2.5656091499187967
Zhejiang,2004,3.9000000000000057,-3.9096705481221647,2.682821508761411,-1.6179973653133461
Zhejiang,2005,1.2999999999999972,-3.482643893659045,0.7637829363061871,-1.8464206566390653
Zhejiang,2006,1.0999999999999943,-0.7469200527886812,0.553009031788362,0.7893883873969803
Zhejiang,2007,4.200000000000003,1.5459633232015193,2.2408617078756086,2.710103432643172
Zhejiang,2008,5.0,-0.3986646836723935,2.6886796969591833,-0.11154137558510041
Zhejiang,2009,-1.5,-1.9011537712382849,-1.3280768093888629,-1.398478080183952
Zhejiang,2010,3.799999999999997,4.05921759583039,2.5467351123992663,2.5244425851082775
Zhejiang,2011,5.400000000000006,5.8363834486920325,2.965793608143554,1.790540979487984
